,ts,visitors
151726,2016-10-11 14:30:00,14.0
106979,2016-10-11 14:45:00,9.0
151727,2016-10-11 14:45:00,6.0
106980,2016-10-11 15:00:00,12.0
53601,2016-10-11 15:00:00,3.0
106981,2016-10-11 15:15:00,11.0
53602,2016-10-11 15:15:00,1.0
151728,2016-10-11 15:15:00,3.0
151729,2016-10-11 15:30:00,7.0
53603,2016-10-11 15:30:00,1.0
151730,2016-10-11 15:45:00,6.0
53604,2016-10-11 16:00:00,6.0
151731,2016-10-11 16:00:00,3.0
151732,2016-10-11 16:15:00,4.0
151733,2016-10-11 16:30:00,8.0
151734,2016-10-11 16:45:00,8.0
151735,2016-10-11 17:00:00,11.0
151736,2016-10-11 17:15:00,12.0
151737,2016-10-11 17:30:00,10.0
151738,2016-10-11 17:45:00,13.0
151739,2016-10-11 18:00:00,16.0
151740,2016-10-11 18:15:00,10.0
106982,2016-10-11 18:30:00,1.0
151741,2016-10-11 18:30:00,10.0
106983,2016-10-11 18:45:00,4.0
151742,2016-10-11 18:45:00,18.0
53615,2016-10-11 18:45:00,14.0
151743,2016-10-11 19:00:00,9.0
53616,2016-10-11 19:00:00,7.0
106984,2016-10-11 19:00:00,10.0
151744,2016-10-11 19:15:00,11.0
53617,2016-10-11 19:15:00,15.0
106985,2016-10-11 19:15:00,5.0
151745,2016-10-11 19:30:00,14.0
53618,2016-10-11 19:30:00,9.0
106986,2016-10-11 19:30:00,7.0
106987,2016-10-11 19:45:00,7.0
53619,2016-10-11 19:45:00,16.0
151746,2016-10-11 19:45:00,13.0
53620,2016-10-11 20:00:00,16.0
106988,2016-10-11 20:00:00,2.0
151747,2016-10-11 20:00:00,16.0
106989,2016-10-11 20:15:00,7.0
151748,2016-10-11 20:15:00,13.0
151749,2016-10-11 20:30:00,9.0
106990,2016-10-11 20:30:00,17.0
53622,2016-10-11 20:30:00,16.0
151750,2016-10-11 20:45:00,4.0
106991,2016-10-11 20:45:00,13.0
53623,2016-10-11 20:45:00,9.0
53624,2016-10-11 21:00:00,18.0
151751,2016-10-11 21:00:00,13.0
151752,2016-10-11 21:15:00,13.0
53625,2016-10-11 21:15:00,1.0
151753,2016-10-11 21:30:00,4.0
151754,2016-10-13 09:00:00,9.0
151755,2016-10-13 09:15:00,6.0
151756,2016-10-13 09:30:00,8.0
151757,2016-10-13 09:45:00,6.0
151758,2016-10-13 10:00:00,6.0
151759,2016-10-13 10:15:00,5.0
106992,2016-10-13 10:15:00,3.0
151760,2016-10-13 10:30:00,10.0
151761,2016-10-13 10:45:00,9.0
53626,2016-10-13 11:00:00,3.0
151762,2016-10-13 11:00:00,9.0
151763,2016-10-13 11:15:00,14.0
151764,2016-10-13 11:30:00,9.0
106993,2016-10-13 11:45:00,11.0
53629,2016-10-13 11:45:00,16.0
151765,2016-10-13 11:45:00,7.0
53630,2016-10-13 12:00:00,13.0
151766,2016-10-13 12:00:00,10.0
106994,2016-10-13 12:00:00,5.0
106995,2016-10-13 12:15:00,12.0
151767,2016-10-13 12:15:00,8.0
106996,2016-10-13 12:30:00,5.0
53632,2016-10-13 12:30:00,16.0
151768,2016-10-13 12:30:00,17.0
106997,2016-10-13 12:45:00,5.0
151769,2016-10-13 12:45:00,16.0
53633,2016-10-13 12:45:00,15.0
106998,2016-10-13 13:00:00,3.0
151770,2016-10-13 13:00:00,17.0
53634,2016-10-13 13:00:00,9.0
106999,2016-10-13 13:15:00,8.0
151771,2016-10-13 13:15:00,13.0
151772,2016-10-13 13:30:00,19.0
107000,2016-10-13 13:30:00,6.0
107001,2016-10-13 13:45:00,3.0
151773,2016-10-13 13:45:00,18.0
107002,2016-10-13 14:00:00,3.0
151774,2016-10-13 14:00:00,17.0
53639,2016-10-13 14:15:00,16.0
151775,2016-10-13 14:15:00,18.0
151776,2016-10-13 14:30:00,13.0
53640,2016-10-13 14:30:00,16.0
151777,2016-10-13 14:45:00,4.0
53641,2016-10-13 14:45:00,11.0
107003,2016-10-13 14:45:00,5.0
107004,2016-10-13 15:00:00,10.0
53642,2016-10-13 15:15:00,5.0
107005,2016-10-13 15:15:00,9.0
107006,2016-10-13 15:30:00,4.0
107007,2016-10-13 15:45:00,6.0
107008,2016-10-13 16:00:00,1.0
151778,2016-10-13 16:00:00,4.0
151779,2016-10-13 16:15:00,8.0
53646,2016-10-13 16:15:00,7.0
151780,2016-10-13 16:30:00,5.0
151781,2016-10-13 16:45:00,12.0
151782,2016-10-13 17:00:00,6.0
53647,2016-10-13 17:00:00,3.0
151783,2016-10-13 17:15:00,5.0
151784,2016-10-13 17:30:00,8.0
151785,2016-10-13 17:45:00,10.0
151786,2016-10-13 18:00:00,9.0
151787,2016-10-13 18:15:00,7.0
53653,2016-10-13 18:30:00,11.0
151788,2016-10-13 18:30:00,10.0
53654,2016-10-13 18:45:00,11.0
151789,2016-10-13 18:45:00,10.0
151790,2016-10-13 19:00:00,11.0
107009,2016-10-13 19:00:00,3.0
53655,2016-10-13 19:00:00,11.0
151791,2016-10-13 19:15:00,9.0
53656,2016-10-13 19:15:00,12.0
107010,2016-10-13 19:15:00,7.0
53657,2016-10-13 19:30:00,14.0
151792,2016-10-13 19:30:00,9.0
151793,2016-10-13 19:45:00,19.0
151794,2016-10-13 20:00:00,17.0
53660,2016-10-13 20:15:00,11.0
151795,2016-10-13 20:15:00,12.0
107011,2016-10-13 20:30:00,6.0
151796,2016-10-13 20:30:00,10.0
107012,2016-10-13 20:45:00,4.0
151797,2016-10-13 20:45:00,13.0
151798,2016-10-13 21:00:00,11.0
151799,2016-10-13 21:15:00,6.0
107013,2016-10-13 21:15:00,2.0
107014,2016-10-13 21:30:00,1.0
151800,2016-10-14 09:00:00,7.0
151801,2016-10-14 09:15:00,4.0
151802,2016-10-14 09:30:00,7.0
151803,2016-10-14 09:45:00,9.0
151804,2016-10-14 10:00:00,11.0
151805,2016-10-14 10:15:00,12.0
151806,2016-10-14 10:30:00,7.0
151807,2016-10-14 10:45:00,11.0
107015,2016-10-14 10:45:00,7.0
53666,2016-10-14 10:45:00,6.0
107016,2016-10-14 11:00:00,7.0
53667,2016-10-14 11:00:00,13.0
151808,2016-10-14 11:00:00,6.0
151809,2016-10-14 11:15:00,14.0
53669,2016-10-14 11:30:00,16.0
151810,2016-10-14 11:30:00,16.0
151811,2016-10-14 11:45:00,10.0
107017,2016-10-14 11:45:00,8.0
151812,2016-10-14 12:00:00,12.0
107018,2016-10-14 12:00:00,9.0
151813,2016-10-14 12:15:00,7.0
107019,2016-10-14 12:15:00,11.0
53672,2016-10-14 12:15:00,16.0
151814,2016-10-14 12:30:00,11.0
107020,2016-10-14 12:30:00,5.0
53673,2016-10-14 12:30:00,17.0
107021,2016-10-14 12:45:00,3.0
151815,2016-10-14 12:45:00,13.0
151816,2016-10-14 13:00:00,13.0
107022,2016-10-14 13:00:00,8.0
53675,2016-10-14 13:00:00,13.0
151817,2016-10-14 13:15:00,15.0
107023,2016-10-14 13:15:00,1.0
53676,2016-10-14 13:15:00,14.0
107024,2016-10-14 13:30:00,7.0
53677,2016-10-14 13:30:00,14.0
151818,2016-10-14 13:30:00,10.0
151819,2016-10-14 13:45:00,13.0
53678,2016-10-14 13:45:00,19.0
151820,2016-10-14 14:00:00,14.0
151821,2016-10-14 14:15:00,18.0
53681,2016-10-14 14:30:00,18.0
151822,2016-10-14 14:30:00,17.0
53682,2016-10-14 14:45:00,8.0
151823,2016-10-14 14:45:00,6.0
107025,2016-10-14 14:45:00,8.0
107026,2016-10-14 15:00:00,8.0
151824,2016-10-14 15:15:00,7.0
107027,2016-10-14 15:15:00,7.0
151825,2016-10-14 15:30:00,10.0
151826,2016-10-14 15:45:00,6.0
151827,2016-10-14 16:00:00,4.0
53683,2016-10-14 16:00:00,7.0
151828,2016-10-14 16:15:00,8.0
151829,2016-10-14 16:30:00,5.0
151830,2016-10-14 16:45:00,6.0
151831,2016-10-14 17:00:00,12.0
151832,2016-10-14 17:15:00,5.0
151833,2016-10-14 17:30:00,5.0
151834,2016-10-14 17:45:00,7.0
151835,2016-10-14 18:00:00,8.0
53691,2016-10-14 18:00:00,11.0
151836,2016-10-14 18:15:00,11.0
53692,2016-10-14 18:15:00,9.0
151837,2016-10-14 18:30:00,16.0
151838,2016-10-14 18:45:00,12.0
151839,2016-10-14 19:00:00,10.0
151840,2016-10-14 19:15:00,13.0
107028,2016-10-14 19:30:00,7.0
53697,2016-10-14 19:30:00,9.0
151841,2016-10-14 19:30:00,12.0
151842,2016-10-14 19:45:00,12.0
107029,2016-10-14 19:45:00,6.0
151843,2016-10-14 20:00:00,9.0
53699,2016-10-14 20:00:00,18.0
151844,2016-10-14 20:15:00,9.0
53700,2016-10-14 20:15:00,11.0
107030,2016-10-14 20:30:00,5.0
53701,2016-10-14 20:30:00,17.0
151845,2016-10-14 20:30:00,12.0
107031,2016-10-14 20:45:00,3.0
151846,2016-10-14 20:45:00,14.0
53702,2016-10-14 20:45:00,13.0
151847,2016-10-14 21:00:00,7.0
151848,2016-10-14 21:15:00,15.0
53704,2016-10-14 21:15:00,3.0
151849,2016-10-14 21:30:00,2.0
107032,2016-10-15 09:00:00,2.0
107033,2016-10-15 09:15:00,5.0
107034,2016-10-15 09:30:00,6.0
107035,2016-10-15 09:45:00,7.0
107036,2016-10-15 10:00:00,5.0
107037,2016-10-15 10:15:00,12.0
107038,2016-10-15 10:30:00,12.0
53712,2016-10-15 10:45:00,14.0
151850,2016-10-15 10:45:00,3.0
107039,2016-10-15 10:45:00,5.0
53713,2016-10-15 11:00:00,3.0
151851,2016-10-15 11:00:00,10.0
151852,2016-10-15 11:15:00,11.0
53714,2016-10-15 11:15:00,11.0
151853,2016-10-15 11:30:00,14.0
107040,2016-10-15 11:30:00,1.0
151854,2016-10-15 11:45:00,15.0
107041,2016-10-15 11:45:00,2.0
53717,2016-10-15 12:00:00,16.0
151855,2016-10-15 12:00:00,15.0
151856,2016-10-15 12:15:00,11.0
107042,2016-10-15 12:15:00,7.0
53718,2016-10-15 12:15:00,13.0
107043,2016-10-15 12:30:00,6.0
53719,2016-10-15 12:30:00,10.0
151857,2016-10-15 12:30:00,14.0
151858,2016-10-15 12:45:00,16.0
107044,2016-10-15 12:45:00,4.0
53720,2016-10-15 12:45:00,5.0
151859,2016-10-15 13:00:00,15.0
107045,2016-10-15 13:00:00,12.0
53721,2016-10-15 13:00:00,11.0
151860,2016-10-15 13:15:00,12.0
53722,2016-10-15 13:15:00,11.0
107046,2016-10-15 13:15:00,7.0
151861,2016-10-15 13:30:00,9.0
107047,2016-10-15 13:30:00,16.0
53723,2016-10-15 13:30:00,12.0
151862,2016-10-15 13:45:00,15.0
107048,2016-10-15 13:45:00,3.0
53724,2016-10-15 13:45:00,16.0
53725,2016-10-15 14:00:00,15.0
151863,2016-10-15 14:00:00,12.0
107049,2016-10-15 14:00:00,4.0
151864,2016-10-15 14:15:00,5.0
107050,2016-10-15 14:15:00,12.0
151865,2016-10-15 14:30:00,14.0
53727,2016-10-15 14:30:00,11.0
151866,2016-10-15 14:45:00,10.0
107051,2016-10-15 14:45:00,1.0
53728,2016-10-15 14:45:00,12.0
107052,2016-10-15 15:00:00,12.0
107053,2016-10-15 15:15:00,9.0
107054,2016-10-15 15:30:00,13.0
151867,2016-10-15 15:45:00,3.0
107055,2016-10-15 15:45:00,1.0
151868,2016-10-15 16:00:00,10.0
151869,2016-10-15 16:15:00,5.0
151870,2016-10-15 16:30:00,5.0
151871,2016-10-15 16:45:00,5.0
151872,2016-10-15 17:00:00,5.0
151873,2016-10-15 17:15:00,6.0
151874,2016-10-15 17:30:00,8.0
151875,2016-10-15 17:45:00,6.0
151876,2016-10-15 18:00:00,10.0
151877,2016-10-15 18:15:00,8.0
151878,2016-10-15 18:30:00,7.0
151879,2016-10-15 18:45:00,8.0
151880,2016-10-15 19:00:00,8.0
107056,2016-10-15 19:15:00,7.0
151881,2016-10-15 19:15:00,11.0
151882,2016-10-15 19:30:00,10.0
107057,2016-10-15 19:30:00,1.0
107058,2016-10-15 19:45:00,1.0
151883,2016-10-15 19:45:00,9.0
107059,2016-10-15 20:00:00,3.0
151884,2016-10-15 20:00:00,14.0
107060,2016-10-15 20:15:00,1.0
151885,2016-10-15 20:15:00,11.0
107061,2016-10-15 20:30:00,1.0
151886,2016-10-15 20:30:00,16.0
151887,2016-10-15 20:45:00,10.0
151888,2016-10-15 21:00:00,13.0
151889,2016-10-15 21:15:00,10.0
107062,2016-10-17 09:00:00,1.0
107063,2016-10-17 09:15:00,8.0
107064,2016-10-17 09:30:00,11.0
53751,2016-10-17 09:30:00,1.0
107065,2016-10-17 09:45:00,15.0
151890,2016-10-17 10:00:00,6.0
107066,2016-10-17 10:00:00,1.0
151891,2016-10-17 10:15:00,7.0
151892,2016-10-17 10:30:00,10.0
151893,2016-10-17 10:45:00,13.0
151894,2016-10-17 11:00:00,15.0
151895,2016-10-17 11:15:00,8.0
107067,2016-10-17 11:15:00,4.0
107068,2016-10-17 11:30:00,4.0
151896,2016-10-17 11:30:00,11.0
151897,2016-10-17 11:45:00,17.0
151898,2016-10-17 12:00:00,15.0
107069,2016-10-17 12:15:00,4.0
151899,2016-10-17 12:15:00,18.0
151900,2016-10-17 12:30:00,16.0
53763,2016-10-17 12:30:00,9.0
107070,2016-10-17 12:30:00,5.0
151901,2016-10-17 12:45:00,15.0
53764,2016-10-17 12:45:00,11.0
53765,2016-10-17 13:00:00,10.0
151902,2016-10-17 13:00:00,13.0
53766,2016-10-17 13:15:00,16.0
151903,2016-10-17 13:15:00,16.0
107071,2016-10-17 13:15:00,6.0
53767,2016-10-17 13:30:00,11.0
151904,2016-10-17 13:30:00,16.0
53768,2016-10-17 13:45:00,16.0
151905,2016-10-17 13:45:00,11.0
107072,2016-10-17 13:45:00,7.0
53769,2016-10-17 14:00:00,12.0
107073,2016-10-17 14:00:00,18.0
107074,2016-10-17 14:15:00,15.0
107075,2016-10-17 14:30:00,14.0
53771,2016-10-17 14:30:00,11.0
53772,2016-10-17 14:45:00,3.0
151906,2016-10-17 14:45:00,10.0
107076,2016-10-17 14:45:00,5.0
107077,2016-10-17 15:00:00,17.0
107078,2016-10-17 15:15:00,12.0
107079,2016-10-17 15:30:00,6.0
107080,2016-10-17 15:45:00,4.0
107081,2016-10-17 16:00:00,8.0
107082,2016-10-17 16:15:00,4.0
107083,2016-10-17 16:30:00,6.0
107084,2016-10-17 16:45:00,5.0
107085,2016-10-17 17:00:00,8.0
151907,2016-10-17 17:15:00,2.0
107086,2016-10-17 17:15:00,11.0
151908,2016-10-17 17:30:00,7.0
151909,2016-10-17 17:45:00,7.0
151910,2016-10-17 18:00:00,8.0
53785,2016-10-17 18:00:00,1.0
151911,2016-10-17 18:15:00,12.0
151912,2016-10-17 18:30:00,9.0
53786,2016-10-17 18:30:00,10.0
151913,2016-10-17 18:45:00,16.0
151914,2016-10-17 19:00:00,11.0
151915,2016-10-17 19:15:00,13.0
107087,2016-10-17 19:15:00,8.0
151916,2016-10-17 19:30:00,18.0
151917,2016-10-17 19:45:00,12.0
53791,2016-10-17 19:45:00,19.0
151918,2016-10-17 20:00:00,15.0
107088,2016-10-17 20:00:00,5.0
53792,2016-10-17 20:00:00,14.0
53793,2016-10-17 20:15:00,16.0
151919,2016-10-17 20:15:00,19.0
107089,2016-10-17 20:15:00,3.0
151920,2016-10-17 20:30:00,16.0
151921,2016-10-17 20:45:00,19.0
53795,2016-10-17 20:45:00,12.0
151922,2016-10-17 21:00:00,11.0
53796,2016-10-17 21:00:00,5.0
151923,2016-10-17 21:15:00,15.0
151924,2016-10-17 21:30:00,1.0
107090,2016-10-18 09:00:00,3.0
53799,2016-10-18 09:00:00,3.0
107091,2016-10-18 09:15:00,7.0
107092,2016-10-18 09:30:00,1.0
151925,2016-10-18 09:30:00,7.0
151926,2016-10-18 09:45:00,10.0
151927,2016-10-18 10:00:00,7.0
53803,2016-10-18 10:00:00,8.0
151928,2016-10-18 10:15:00,13.0
107093,2016-10-18 10:15:00,2.0
53805,2016-10-18 10:30:00,6.0
151929,2016-10-18 10:30:00,13.0
151930,2016-10-18 10:45:00,15.0
53806,2016-10-18 10:45:00,9.0
151931,2016-10-18 11:00:00,11.0
107094,2016-10-18 11:00:00,2.0
53807,2016-10-18 11:00:00,16.0
107095,2016-10-18 11:15:00,4.0
151932,2016-10-18 11:15:00,12.0
53809,2016-10-18 11:30:00,12.0
151933,2016-10-18 11:30:00,7.0
107096,2016-10-18 11:30:00,10.0
151934,2016-10-18 11:45:00,8.0
53810,2016-10-18 11:45:00,9.0
107097,2016-10-18 12:00:00,7.0
53811,2016-10-18 12:00:00,14.0
151935,2016-10-18 12:00:00,10.0
151936,2016-10-18 12:15:00,18.0
53813,2016-10-18 12:30:00,15.0
151937,2016-10-18 12:30:00,15.0
53814,2016-10-18 12:45:00,6.0
107098,2016-10-18 12:45:00,7.0
151938,2016-10-18 12:45:00,9.0
151939,2016-10-18 13:00:00,16.0
53815,2016-10-18 13:00:00,15.0
107099,2016-10-18 13:00:00,3.0
107100,2016-10-18 13:15:00,7.0
151940,2016-10-18 13:15:00,15.0
107101,2016-10-18 13:30:00,12.0
151941,2016-10-18 13:30:00,8.0
107102,2016-10-18 13:45:00,12.0
151942,2016-10-18 13:45:00,9.0
107103,2016-10-18 14:00:00,4.0
151943,2016-10-18 14:00:00,14.0
151944,2016-10-18 14:15:00,11.0
53820,2016-10-18 14:15:00,21.0
107104,2016-10-18 14:15:00,12.0
107105,2016-10-18 14:30:00,6.0
151945,2016-10-18 14:30:00,8.0
151946,2016-10-18 14:45:00,4.0
107106,2016-10-18 14:45:00,13.0
53822,2016-10-18 14:45:00,8.0
151947,2016-10-18 15:00:00,13.0
151948,2016-10-18 15:15:00,14.0
151949,2016-10-18 15:30:00,7.0
151950,2016-10-18 15:45:00,6.0
151951,2016-10-18 16:00:00,7.0
151952,2016-10-18 16:15:00,5.0
151953,2016-10-18 16:30:00,5.0
151954,2016-10-18 16:45:00,5.0
151955,2016-10-18 17:00:00,5.0
151956,2016-10-18 17:15:00,7.0
151957,2016-10-18 17:30:00,14.0
151958,2016-10-18 17:45:00,4.0
53823,2016-10-18 18:00:00,2.0
151959,2016-10-18 18:00:00,8.0
151960,2016-10-18 18:15:00,11.0
151961,2016-10-18 18:30:00,12.0
53825,2016-10-18 18:30:00,10.0
151962,2016-10-18 18:45:00,12.0
151963,2016-10-18 19:00:00,13.0
151964,2016-10-18 19:15:00,17.0
151965,2016-10-18 19:30:00,17.0
151966,2016-10-18 19:45:00,12.0
53826,2016-10-18 19:45:00,9.0
151967,2016-10-18 20:00:00,12.0
151968,2016-10-18 20:15:00,12.0
107107,2016-10-18 20:15:00,5.0
107108,2016-10-18 20:30:00,1.0
151969,2016-10-18 20:30:00,14.0
151970,2016-10-18 20:45:00,15.0
53827,2016-10-18 20:45:00,5.0
151971,2016-10-18 21:00:00,10.0
53828,2016-10-18 21:00:00,3.0
151972,2016-10-18 21:15:00,10.0
151973,2016-10-19 09:00:00,4.0
151974,2016-10-19 09:15:00,6.0
151975,2016-10-19 09:30:00,12.0
151976,2016-10-19 09:45:00,12.0
151977,2016-10-19 10:00:00,10.0
151978,2016-10-19 10:15:00,7.0
151979,2016-10-19 10:30:00,15.0
151980,2016-10-19 10:45:00,9.0
151981,2016-10-19 11:00:00,13.0
151982,2016-10-19 11:15:00,9.0
151983,2016-10-19 11:30:00,11.0
53838,2016-10-19 11:45:00,10.0
151984,2016-10-19 11:45:00,14.0
151985,2016-10-19 12:00:00,10.0
53839,2016-10-19 12:00:00,10.0
53840,2016-10-19 12:15:00,13.0
151986,2016-10-19 12:15:00,12.0
151987,2016-10-19 12:30:00,13.0
151988,2016-10-19 12:45:00,16.0
107109,2016-10-19 12:45:00,6.0
53842,2016-10-19 12:45:00,13.0
151989,2016-10-19 13:00:00,16.0
53844,2016-10-19 13:15:00,17.0
151990,2016-10-19 13:15:00,14.0
107110,2016-10-19 13:30:00,2.0
151991,2016-10-19 13:30:00,17.0
151992,2016-10-19 13:45:00,13.0
53847,2016-10-19 14:00:00,12.0
151993,2016-10-19 14:00:00,13.0
107111,2016-10-19 14:00:00,4.0
151994,2016-10-19 14:15:00,20.0
53849,2016-10-19 14:30:00,16.0
151995,2016-10-19 14:30:00,17.0
53850,2016-10-19 14:45:00,2.0
107112,2016-10-19 14:45:00,3.0
151996,2016-10-19 14:45:00,3.0
107113,2016-10-19 15:00:00,13.0
107114,2016-10-19 15:15:00,11.0
107115,2016-10-19 15:30:00,10.0
107116,2016-10-19 15:45:00,3.0
107117,2016-10-19 16:00:00,7.0
107118,2016-10-19 16:15:00,2.0
107119,2016-10-19 16:30:00,5.0
107120,2016-10-19 16:45:00,4.0
107121,2016-10-19 17:00:00,5.0
107122,2016-10-19 17:15:00,6.0
151997,2016-10-19 17:30:00,3.0
151998,2016-10-19 17:45:00,7.0
53852,2016-10-19 17:45:00,6.0
151999,2016-10-19 18:00:00,7.0
152000,2016-10-19 18:15:00,7.0
152001,2016-10-19 18:30:00,14.0
152002,2016-10-19 18:45:00,13.0
152003,2016-10-19 19:00:00,12.0
152004,2016-10-19 19:15:00,14.0
152005,2016-10-19 19:30:00,11.0
53859,2016-10-19 19:30:00,20.0
152006,2016-10-19 19:45:00,18.0
53860,2016-10-19 19:45:00,14.0
152007,2016-10-19 20:00:00,14.0
53861,2016-10-19 20:00:00,13.0
152008,2016-10-19 20:15:00,11.0
107123,2016-10-19 20:30:00,3.0
53863,2016-10-19 20:30:00,9.0
152009,2016-10-19 20:30:00,14.0
152010,2016-10-19 20:45:00,13.0
53864,2016-10-19 20:45:00,11.0
53865,2016-10-19 21:00:00,9.0
152011,2016-10-19 21:00:00,7.0
53866,2016-10-19 21:15:00,12.0
152012,2016-10-19 21:15:00,10.0
107124,2016-10-20 09:00:00,3.0
107125,2016-10-20 09:15:00,8.0
107126,2016-10-20 09:30:00,1.0
152013,2016-10-20 09:30:00,5.0
152014,2016-10-20 09:45:00,13.0
152015,2016-10-20 10:00:00,10.0
152016,2016-10-20 10:15:00,7.0
152017,2016-10-20 10:30:00,11.0
152018,2016-10-20 10:45:00,10.0
152019,2016-10-20 11:00:00,11.0
53876,2016-10-20 11:00:00,13.0
152020,2016-10-20 11:15:00,13.0
53877,2016-10-20 11:15:00,5.0
107127,2016-10-20 11:30:00,13.0
152021,2016-10-20 11:30:00,7.0
152022,2016-10-20 11:45:00,9.0
107128,2016-10-20 11:45:00,9.0
53879,2016-10-20 11:45:00,10.0
152023,2016-10-20 12:00:00,13.0
53880,2016-10-20 12:00:00,17.0
107129,2016-10-20 12:00:00,2.0
152024,2016-10-20 12:15:00,9.0
107130,2016-10-20 12:15:00,3.0
152025,2016-10-20 12:30:00,16.0
107131,2016-10-20 12:45:00,9.0
152026,2016-10-20 12:45:00,8.0
152027,2016-10-20 13:00:00,14.0
107132,2016-10-20 13:00:00,5.0
107133,2016-10-20 13:15:00,3.0
53885,2016-10-20 13:15:00,15.0
152028,2016-10-20 13:15:00,17.0
152029,2016-10-20 13:30:00,8.0
53886,2016-10-20 13:30:00,9.0
107134,2016-10-20 13:30:00,6.0
53887,2016-10-20 13:45:00,16.0
152030,2016-10-20 13:45:00,18.0
107135,2016-10-20 13:45:00,10.0
152031,2016-10-20 14:00:00,15.0
152032,2016-10-20 14:15:00,17.0
107136,2016-10-20 14:15:00,4.0
53890,2016-10-20 14:30:00,12.0
107137,2016-10-20 14:30:00,8.0
152033,2016-10-20 14:30:00,6.0
53891,2016-10-20 14:45:00,12.0
107138,2016-10-20 14:45:00,4.0
152034,2016-10-20 14:45:00,7.0
152035,2016-10-20 15:00:00,6.0
152036,2016-10-20 15:15:00,13.0
152037,2016-10-20 15:30:00,4.0
152038,2016-10-20 15:45:00,6.0
152039,2016-10-20 16:00:00,11.0
152040,2016-10-20 16:15:00,5.0
107139,2016-10-20 16:15:00,1.0
152041,2016-10-20 16:30:00,11.0
152042,2016-10-20 16:45:00,9.0
152043,2016-10-20 17:00:00,5.0
152044,2016-10-20 17:15:00,9.0
53892,2016-10-20 17:15:00,2.0
152045,2016-10-20 17:30:00,8.0
152046,2016-10-20 17:45:00,5.0
107140,2016-10-20 18:00:00,6.0
152047,2016-10-20 18:15:00,7.0
107141,2016-10-20 18:15:00,8.0
152048,2016-10-20 18:30:00,14.0
152049,2016-10-20 18:45:00,8.0
107142,2016-10-20 18:45:00,8.0
152050,2016-10-20 19:00:00,8.0
53899,2016-10-20 19:00:00,18.0
107143,2016-10-20 19:00:00,7.0
152051,2016-10-20 19:15:00,5.0
152052,2016-10-20 19:30:00,14.0
107144,2016-10-20 19:30:00,5.0
152053,2016-10-20 19:45:00,14.0
152054,2016-10-20 20:00:00,15.0
152055,2016-10-20 20:15:00,19.0
107145,2016-10-20 20:15:00,2.0
152056,2016-10-20 20:30:00,19.0
53905,2016-10-20 20:30:00,15.0
107146,2016-10-20 20:30:00,1.0
152057,2016-10-20 20:45:00,11.0
53906,2016-10-20 20:45:00,16.0
152058,2016-10-20 21:00:00,9.0
152059,2016-10-20 21:15:00,14.0
152060,2016-10-20 21:30:00,3.0
152061,2016-10-21 09:00:00,2.0
152062,2016-10-21 09:15:00,5.0
53910,2016-10-21 09:30:00,7.0
152063,2016-10-21 09:30:00,7.0
152064,2016-10-21 09:45:00,11.0
152065,2016-10-21 10:00:00,11.0
152066,2016-10-21 10:15:00,10.0
152067,2016-10-21 10:30:00,15.0
152068,2016-10-21 10:45:00,9.0
53915,2016-10-21 10:45:00,7.0
107147,2016-10-21 10:45:00,3.0
152069,2016-10-21 11:00:00,14.0
107148,2016-10-21 11:00:00,4.0
107149,2016-10-21 11:15:00,4.0
152070,2016-10-21 11:15:00,11.0
152071,2016-10-21 11:30:00,11.0
107150,2016-10-21 11:30:00,1.0
53919,2016-10-21 11:45:00,12.0
152072,2016-10-21 11:45:00,7.0
107151,2016-10-21 11:45:00,3.0
107152,2016-10-21 12:00:00,7.0
152073,2016-10-21 12:00:00,9.0
53920,2016-10-21 12:00:00,12.0
53921,2016-10-21 12:15:00,13.0
152074,2016-10-21 12:15:00,9.0
107153,2016-10-21 12:15:00,7.0
53922,2016-10-21 12:30:00,14.0
152075,2016-10-21 12:30:00,14.0
107154,2016-10-21 12:30:00,1.0
107155,2016-10-21 12:45:00,9.0
152076,2016-10-21 12:45:00,12.0
53923,2016-10-21 12:45:00,10.0
107156,2016-10-21 13:00:00,11.0
53924,2016-10-21 13:00:00,14.0
152077,2016-10-21 13:00:00,13.0
107157,2016-10-21 13:15:00,11.0
53925,2016-10-21 13:15:00,6.0
152078,2016-10-21 13:15:00,11.0
53926,2016-10-21 13:30:00,13.0
107158,2016-10-21 13:30:00,1.0
152079,2016-10-21 13:30:00,16.0
53927,2016-10-21 13:45:00,14.0
107159,2016-10-21 13:45:00,10.0
152080,2016-10-21 13:45:00,13.0
152081,2016-10-21 14:00:00,14.0
53928,2016-10-21 14:00:00,13.0
53929,2016-10-21 14:15:00,17.0
107160,2016-10-21 14:15:00,10.0
152082,2016-10-21 14:15:00,5.0
53930,2016-10-21 14:30:00,8.0
107161,2016-10-21 14:30:00,11.0
107162,2016-10-21 14:45:00,10.0
152083,2016-10-21 14:45:00,4.0
152084,2016-10-21 15:00:00,15.0
53931,2016-10-21 15:00:00,8.0
152085,2016-10-21 15:15:00,7.0
107163,2016-10-21 15:15:00,6.0
107164,2016-10-21 15:30:00,7.0
152086,2016-10-21 15:45:00,1.0
107165,2016-10-21 15:45:00,6.0
107166,2016-10-21 16:00:00,4.0
107167,2016-10-21 16:15:00,4.0
107168,2016-10-21 16:30:00,4.0
107169,2016-10-21 16:45:00,11.0
107170,2016-10-21 17:00:00,5.0
107171,2016-10-21 17:15:00,8.0
